,load,ohms
3942,"[' 2024-04-29 14:30:48.632577', '11.06']","[' 2024-04-29 14:30:48.632577', '1524.50568']"
3943,"[' 2024-04-29 14:30:48.832773', '11.06']","[' 2024-04-29 14:30:48.832773', '1478.13516']"
3944,"[' 2024-04-29 14:30:49.032410', '11.06']","[' 2024-04-29 14:30:49.032410', '1609.73949']"
3945,"[' 2024-04-29 14:30:49.232634', '11.06']","[' 2024-04-29 14:30:49.232634', '1592.11451']"
3946,"[' 2024-04-29 14:30:49.432982', '11.06']","[' 2024-04-29 14:30:49.432982', '1438.26285']"
3947,"[' 2024-04-29 14:30:49.632584', '11.06']","[' 2024-04-29 14:30:49.632584', '1466.72995']"
3948,"[' 2024-04-29 14:30:49.832183', '11.06']","[' 2024-04-29 14:30:49.832183', '1427.2229']"
3949,"[' 2024-04-29 14:30:50.036649', '11.06']","[' 2024-04-29 14:30:50.036649', '1460.00841']"
3950,"[' 2024-04-29 14:30:50.233236', '11.06']","[' 2024-04-29 14:30:50.233236', '1528.33363']"
3951,"[' 2024-04-29 14:30:50.435994', '11.06']","[' 2024-04-29 14:30:50.435994', '1731.70145']"
3952,"[' 2024-04-29 14:30:50.632197', '11.06']","[' 2024-04-29 14:30:50.632197', '1711.88123']"
3953,"[' 2024-04-29 14:30:50.840282', '11.05']","[' 2024-04-29 14:30:50.840282', '1510.74777']"
3954,"[' 2024-04-29 14:30:51.032145', '11.05']","[' 2024-04-29 14:30:51.032145', '1533.33282']"
3955,"[' 2024-04-29 14:30:51.241674', '11.05']","[' 2024-04-29 14:30:51.241674', '1466.21576']"
3956,"[' 2024-04-29 14:30:51.432841', '11.05']","[' 2024-04-29 14:30:51.432841', '1603.6888']"
3957,"[' 2024-04-29 14:30:51.632965', '11.05']","[' 2024-04-29 14:30:51.632965', '1421.2344']"
3958,"[' 2024-04-29 14:30:51.840282', '11.05']","[' 2024-04-29 14:30:51.840282', '1487.22975']"
3959,"[' 2024-04-29 14:30:52.032149', '11.05']","[' 2024-04-29 14:30:52.032149', '1666.71203']"
3960,"[' 2024-04-29 14:30:52.231957', '11.05']","[' 2024-04-29 14:30:52.231957', '1513.17387']"
3961,"[' 2024-04-29 14:30:52.432061', '11.05']","[' 2024-04-29 14:30:52.432061', '1557.9106']"
3962,"[' 2024-04-29 14:30:52.637868', '11.05']","[' 2024-04-29 14:30:52.637868', '1499.21622']"
3963,"[' 2024-04-29 14:30:52.832116', '11.05']","[' 2024-04-29 14:30:52.832116', '1513.6466']"
3964,"[' 2024-04-29 14:30:53.032041', '11.05']","[' 2024-04-29 14:30:53.032041', '1503.24773']"
3965,"[' 2024-04-29 14:30:53.233744', '11.05']","[' 2024-04-29 14:30:53.233744', '1504.31149']"
3966,"[' 2024-04-29 14:30:53.440535', '11.05']","[' 2024-04-29 14:30:53.440535', '1566.91363']"
3967,"[' 2024-04-29 14:30:53.639491', '11.05']","[' 2024-04-29 14:30:53.639491', '1555.60677']"
3968,"[' 2024-04-29 14:30:53.832127', '11.05']","[' 2024-04-29 14:30:53.832127', '1505.99799']"
3969,"[' 2024-04-29 14:30:54.032019', '11.05']","[' 2024-04-29 14:30:54.032019', '1428.90277']"
3970,"[' 2024-04-29 14:30:54.238752', '11.05']","[' 2024-04-29 14:30:54.238752', '1436.29109']"
3971,"[' 2024-04-29 14:30:54.432125', '11.05']","[' 2024-04-29 14:30:54.432125', '1514.77264']"
3972,"[' 2024-04-29 14:30:54.631922', '11.06']","[' 2024-04-29 14:30:54.631922', '156792.429']"
3973,"[' 2024-04-29 14:30:54.834042', '0.063']","[' 2024-04-29 14:30:54.834042', '186205.328']"
3974,"[' 2024-04-29 14:30:55.032599', '0.01']","[' 2024-04-29 14:30:55.032599', '189163.762']"
3975,"[' 2024-04-29 14:30:55.239238', '0.011']","[' 2024-04-29 14:30:55.239238', '192932.643']"
3976,"[' 2024-04-29 14:30:55.433049', '0.01']","[' 2024-04-29 14:30:55.433049', '190030.229']"
3977,"[' 2024-04-29 14:30:55.632921', '0.01']","[' 2024-04-29 14:30:55.632921', '182693.416']"
3978,"[' 2024-04-29 14:30:55.838691', '0.01']","[' 2024-04-29 14:30:55.838691', '195209.772']"
3979,"[' 2024-04-29 14:30:56.033303', '0.01']","[' 2024-04-29 14:30:56.033303', '191950.957']"
3980,"[' 2024-04-29 14:30:56.231978', '0.01']","[' 2024-04-29 14:30:56.231978', '188918.519']"
3981,"[' 2024-04-29 14:30:56.431885', '0.01']","[' 2024-04-29 14:30:56.431885', '185774.304']"
3982,"[' 2024-04-29 14:30:56.632068', '0.01']","[' 2024-04-29 14:30:56.632068', '186115.434']"
3983,"[' 2024-04-29 14:30:56.839627', '0.009']","[' 2024-04-29 14:30:56.839627', '193166.085']"
3984,"[' 2024-04-29 14:30:57.039952', '0.009']","[' 2024-04-29 14:30:57.039952', '195484.466']"
3985,"[' 2024-04-29 14:30:57.232219', '0.009']","[' 2024-04-29 14:30:57.232219', '194641.721']"
3986,"[' 2024-04-29 14:30:57.432342', '0.009']","[' 2024-04-29 14:30:57.432342', '194950.663']"
3987,"[' 2024-04-29 14:30:57.631894', '0.009']","[' 2024-04-29 14:30:57.631894', '194105.392']"
3988,"[' 2024-04-29 14:30:57.832127', '0.009']","[' 2024-04-29 14:30:57.832127', '189562.193']"
3989,"[' 2024-04-29 14:30:58.031696', '0.009']","[' 2024-04-29 14:30:58.031696', '202003.82']"
3990,"[' 2024-04-29 14:30:58.240649', '0.009']","[' 2024-04-29 14:30:58.240649', '201246.531']"
3991,"[' 2024-04-29 14:30:58.431496', '0.009']","[' 2024-04-29 14:30:58.431496', '203778.828']"
3992,"[' 2024-04-29 14:30:58.639607', '0.009']","[' 2024-04-29 14:30:58.639607', '204900.262']"
3993,"[' 2024-04-29 14:30:58.832717', '0.009']","[' 2024-04-29 14:30:58.832717', '207671.005']"
3994,"[' 2024-04-29 14:30:59.031726', '0.009']","[' 2024-04-29 14:30:59.031726', '204383.687']"
3995,"[' 2024-04-29 14:30:59.238136', '0.009']","[' 2024-04-29 14:30:59.238136', '206900.074']"
3996,"[' 2024-04-29 14:30:59.432657', '0.009']","[' 2024-04-29 14:30:59.432657', '204142.236']"
3997,"[' 2024-04-29 14:30:59.631721', '0.009']","[' 2024-04-29 14:30:59.631721', '203944.488']"
3998,"[' 2024-04-29 14:30:59.832310', '0.009']","[' 2024-04-29 14:30:59.832310', '201035.384']"
3999,"[' 2024-04-29 14:31:00.032406', '0.009']","[' 2024-04-29 14:31:00.032406', '196367.094']"
4000,"[' 2024-04-29 14:31:00.239041', '0.009']","[' 2024-04-29 14:31:00.239041', '198593.518']"
4001,"[' 2024-04-29 14:31:00.432393', '0.008']","[' 2024-04-29 14:31:00.432393', '194243.382']"
4002,"[' 2024-04-29 14:31:00.632183', '0.008']","[' 2024-04-29 14:31:00.632183', '190310.217']"
4003,"[' 2024-04-29 14:31:00.831639', '0.008']","[' 2024-04-29 14:31:00.831639', '188854.226']"
4004,"[' 2024-04-29 14:31:01.031847', '0.008']","[' 2024-04-29 14:31:01.031847', '184937.155']"
4005,"[' 2024-04-29 14:31:01.231578', '0.008']","[' 2024-04-29 14:31:01.231578', '184901.943']"
4006,"[' 2024-04-29 14:31:01.432970', '0.008']","[' 2024-04-29 14:31:01.432970', '182819.904']"
4007,"[' 2024-04-29 14:31:01.631601', '0.008']","[' 2024-04-29 14:31:01.631601', '183366.759']"
4008,"[' 2024-04-29 14:31:01.832433', '0.008']","[' 2024-04-29 14:31:01.832433', '182333.221']"
4009,"[' 2024-04-29 14:31:02.031695', '0.008']","[' 2024-04-29 14:31:02.031695', '185003.672']"
4010,"[' 2024-04-29 14:31:02.232477', '0.008']","[' 2024-04-29 14:31:02.232477', '184917.058']"
4011,"[' 2024-04-29 14:31:02.440388', '0.008']","[' 2024-04-29 14:31:02.440388', '185685.719']"
4012,"[' 2024-04-29 14:31:02.632386', '0.008']","[' 2024-04-29 14:31:02.632386', '185065.713']"
4013,"[' 2024-04-29 14:31:02.831390', '0.008']","[' 2024-04-29 14:31:02.831390', '185033.772']"
4014,"[' 2024-04-29 14:31:03.031376', '0.008']","[' 2024-04-29 14:31:03.031376', '185132.441']"
4015,"[' 2024-04-29 14:31:03.232407', '0.008']","[' 2024-04-29 14:31:03.232407', '187747.519']"
4016,"[' 2024-04-29 14:31:03.431507', '0.008']","[' 2024-04-29 14:31:03.431507', '189346.589']"
4017,"[' 2024-04-29 14:31:03.638509', '0.008']","[' 2024-04-29 14:31:03.638509', '194100.152']"
4018,"[' 2024-04-29 14:31:03.833135', '0.008']","[' 2024-04-29 14:31:03.833135', '212560.402']"
4019,"[' 2024-04-29 14:31:04.031749', '0.008']","[' 2024-04-29 14:31:04.031749', '213789.854']"
4020,"[' 2024-04-29 14:31:04.231229', '0.008']","[' 2024-04-29 14:31:04.231229', '214101.898']"
4021,"[' 2024-04-29 14:31:04.431784', '0.008']","[' 2024-04-29 14:31:04.431784', '214493.196']"
4022,"[' 2024-04-29 14:31:04.632143', '0.008']","[' 2024-04-29 14:31:04.632143', '213664.734']"
4023,"[' 2024-04-29 14:31:04.832113', '0.008']","[' 2024-04-29 14:31:04.832113', '213608.412']"
4024,"[' 2024-04-29 14:31:05.032041', '0.008']","[' 2024-04-29 14:31:05.032041', '210899.728']"
4025,"[' 2024-04-29 14:31:05.231681', '0.008']","[' 2024-04-29 14:31:05.231681', '210399.201']"
4026,"[' 2024-04-29 14:31:05.427572', '0.008']","[' 2024-04-29 14:31:05.427572', '211188.607']"
4027,"[' 2024-04-29 14:31:05.631405', '0.008']","[' 2024-04-29 14:31:05.631405', '212551.066']"
4028,"[' 2024-04-29 14:31:05.832075', '0.008']","[' 2024-04-29 14:31:05.832075', '212560.689']"
4029,"[' 2024-04-29 14:31:06.039686', '0.008']","[' 2024-04-29 14:31:06.039686', '213305.307']"
4030,"[' 2024-04-29 14:31:06.231311', '0.008']","[' 2024-04-29 14:31:06.231311', '213639.641']"
4031,"[' 2024-04-29 14:31:06.438202', '0.008']","[' 2024-04-29 14:31:06.438202', '213712.838']"
4032,"[' 2024-04-29 14:31:06.638897', '0.008']","[' 2024-04-29 14:31:06.638897', '213738.337']"
4033,"[' 2024-04-29 14:31:06.831304', '0.008']","[' 2024-04-29 14:31:06.831304', '212497.559']"
4034,"[' 2024-04-29 14:31:07.048185', '0.008']","[' 2024-04-29 14:31:07.048185', '212212.115']"
4035,"[' 2024-04-29 14:31:07.238420', '0.008']","[' 2024-04-29 14:31:07.238420', '212611.146']"
4036,"[' 2024-04-29 14:31:07.431264', '0.008']","[' 2024-04-29 14:31:07.431264', '212877.284']"
4037,"[' 2024-04-29 14:31:07.631098', '0.007']","[' 2024-04-29 14:31:07.631098', '212460.657']"
4038,"[' 2024-04-29 14:31:07.831002', '0.008']","[' 2024-04-29 14:31:07.831002', '210614.523']"
4039,"[' 2024-04-29 14:31:08.031625', '0.008']","[' 2024-04-29 14:31:08.031625', '211755.973']"
4040,"[' 2024-04-29 14:31:08.240075', '0.007']","[' 2024-04-29 14:31:08.240075', '210303.941']"
4041,"[' 2024-04-29 14:31:08.432205', '0.007']","[' 2024-04-29 14:31:08.432205', '209249.591']"
4042,"[' 2024-04-29 14:31:08.637026', '0.008']","[' 2024-04-29 14:31:08.637026', '209384.662']"
4043,"[' 2024-04-29 14:31:08.833111', '0.007']","[' 2024-04-29 14:31:08.833111', '210168.044']"
4044,"[' 2024-04-29 14:31:09.033514', '0.007']","[' 2024-04-29 14:31:09.033514', '211781.853']"
4045,"[' 2024-04-29 14:31:09.234712', '0.007']","[' 2024-04-29 14:31:09.234712', '212222.491']"
4046,"[' 2024-04-29 14:31:09.435329', '0.007']","[' 2024-04-29 14:31:09.435329', '210556.061']"
4047,"[' 2024-04-29 14:31:09.635790', '0.007']","[' 2024-04-29 14:31:09.635790', '211167.558']"
4048,"[' 2024-04-29 14:31:09.840732', '0.007']","[' 2024-04-29 14:31:09.840732', '211993.981']"
4049,"[' 2024-04-29 14:31:10.035638', '0.007']","[' 2024-04-29 14:31:10.035638', '7185.68588']"
4050,"[' 2024-04-29 14:31:10.235905', '1.162']","[' 2024-04-29 14:31:10.235905', '3622.97833']"
4051,"[' 2024-04-29 14:31:10.435941', '4.47']","[' 2024-04-29 14:31:10.435941', '3553.09142']"
4052,"[' 2024-04-29 14:31:10.635995', '4.584']","[' 2024-04-29 14:31:10.635995', '3602.52491']"
4053,"[' 2024-04-29 14:31:10.835936', '4.609']","[' 2024-04-29 14:31:10.835936', '3555.6568']"
4054,"[' 2024-04-29 14:31:11.039651', '4.63']","[' 2024-04-29 14:31:11.039651', '3377.54348']"
4055,"[' 2024-04-29 14:31:11.237988', '4.653']","[' 2024-04-29 14:31:11.237988', '3341.18658']"
4056,"[' 2024-04-29 14:31:11.436607', '4.675']","[' 2024-04-29 14:31:11.436607', '3296.41628']"
4057,"[' 2024-04-29 14:31:11.636931', '4.688']","[' 2024-04-29 14:31:11.636931', '3292.53088']"
4058,"[' 2024-04-29 14:31:11.836857', '4.707']","[' 2024-04-29 14:31:11.836857', '3130.52802']"
4059,"[' 2024-04-29 14:31:12.037095', '4.735']","[' 2024-04-29 14:31:12.037095', '3353.93403']"
4060,"[' 2024-04-29 14:31:12.237188', '4.755']","[' 2024-04-29 14:31:12.237188', '3292.78417']"
4061,"[' 2024-04-29 14:31:12.437324', '4.764']","[' 2024-04-29 14:31:12.437324', '3144.57333']"
4062,"[' 2024-04-29 14:31:12.638705', '4.789']","[' 2024-04-29 14:31:12.638705', '3326.10536']"
4063,"[' 2024-04-29 14:31:12.837231', '4.808']","[' 2024-04-29 14:31:12.837231', '3182.45969']"
4064,"[' 2024-04-29 14:31:13.037483', '4.823']","[' 2024-04-29 14:31:13.037483', '3282.7006']"
4065,"[' 2024-04-29 14:31:13.237632', '4.84']","[' 2024-04-29 14:31:13.237632', '3290.10422']"
4066,"[' 2024-04-29 14:31:13.437967', '4.858']","[' 2024-04-29 14:31:13.437967', '3238.17559']"
4067,"[' 2024-04-29 14:31:13.638307', '4.881']","[' 2024-04-29 14:31:13.638307', '3294.81414']"
4068,"[' 2024-04-29 14:31:13.838361', '4.902']","[' 2024-04-29 14:31:13.838361', '3274.60111']"
4069,"[' 2024-04-29 14:31:14.031406', '4.921']","[' 2024-04-29 14:31:14.031406', '3094.81933']"
4070,"[' 2024-04-29 14:31:14.238663', '4.94']","[' 2024-04-29 14:31:14.238663', '3144.51376']"
4071,"[' 2024-04-29 14:31:14.436800', '4.956']","[' 2024-04-29 14:31:14.436800', '3295.44459']"
4072,"[' 2024-04-29 14:31:14.638789', '4.978']","[' 2024-04-29 14:31:14.638789', '3217.53461']"
4073,"[' 2024-04-29 14:31:14.830911', '4.999']","[' 2024-04-29 14:31:14.830911', '3223.3328']"
4074,"[' 2024-04-29 14:31:15.030644', '5.019']","[' 2024-04-29 14:31:15.030644', '3069.12772']"
4075,"[' 2024-04-29 14:31:15.231885', '5.036']","[' 2024-04-29 14:31:15.231885', '3039.08859']"
4076,"[' 2024-04-29 14:31:15.436406', '5.055']","[' 2024-04-29 14:31:15.436406', '3089.06901']"
4077,"[' 2024-04-29 14:31:15.631607', '5.074']","[' 2024-04-29 14:31:15.631607', '3110.21344']"
4078,"[' 2024-04-29 14:31:15.831266', '5.089']","[' 2024-04-29 14:31:15.831266', '3105.90184']"
4079,"[' 2024-04-29 14:31:16.031853', '5.109']","[' 2024-04-29 14:31:16.031853', '2983.34679']"
4080,"[' 2024-04-29 14:31:16.236844', '5.135']","[' 2024-04-29 14:31:16.236844', '2916.27347']"
4081,"[' 2024-04-29 14:31:16.431447', '5.152']","[' 2024-04-29 14:31:16.431447', '3060.51103']"
4082,"[' 2024-04-29 14:31:16.630504', '5.166']","[' 2024-04-29 14:31:16.630504', '3025.29854']"
4083,"[' 2024-04-29 14:31:16.830991', '5.19']","[' 2024-04-29 14:31:16.830991', '3122.30651']"
4084,"[' 2024-04-29 14:31:17.030413', '5.206']","[' 2024-04-29 14:31:17.030413', '3240.30843']"
4085,"[' 2024-04-29 14:31:17.230815', '5.224']","[' 2024-04-29 14:31:17.230815', '3157.92673']"
4086,"[' 2024-04-29 14:31:17.431276', '5.253']","[' 2024-04-29 14:31:17.431276', '2992.55541']"
4087,"[' 2024-04-29 14:31:17.630419', '5.27']","[' 2024-04-29 14:31:17.630419', '3071.11864']"
4088,"[' 2024-04-29 14:31:17.831412', '5.275']","[' 2024-04-29 14:31:17.831412', '2879.65451']"
4089,"[' 2024-04-29 14:31:18.031248', '5.284']","[' 2024-04-29 14:31:18.031248', '3033.60843']"
4090,"[' 2024-04-29 14:31:18.239515', '5.31']","[' 2024-04-29 14:31:18.239515', '2955.05352']"
4091,"[' 2024-04-29 14:31:18.438668', '5.334']","[' 2024-04-29 14:31:18.438668', '2923.77265']"
4092,"[' 2024-04-29 14:31:18.630934', '5.357']","[' 2024-04-29 14:31:18.630934', '2858.19416']"
4093,"[' 2024-04-29 14:31:18.829684', '5.375']","[' 2024-04-29 14:31:18.829684', '2967.2235']"
4094,"[' 2024-04-29 14:31:19.030929', '5.388']","[' 2024-04-29 14:31:19.030929', '2870.03571']"
4095,"[' 2024-04-29 14:31:19.230304', '5.404']","[' 2024-04-29 14:31:19.230304', '2902.99546']"
4096,"[' 2024-04-29 14:31:19.439522', '5.422']","[' 2024-04-29 14:31:19.439522', '2776.72024']"
4097,"[' 2024-04-29 14:31:19.631543', '5.449']","[' 2024-04-29 14:31:19.631543', '2871.23126']"
4098,"[' 2024-04-29 14:31:19.838302', '5.471']","[' 2024-04-29 14:31:19.838302', '2787.93393']"
4099,"[' 2024-04-29 14:31:20.039609', '5.487']","[' 2024-04-29 14:31:20.039609', '2720.11836']"
4100,"[' 2024-04-29 14:31:20.230256', '5.502']","[' 2024-04-29 14:31:20.230256', '2796.32721']"
4101,"[' 2024-04-29 14:31:20.439194', '5.519']","[' 2024-04-29 14:31:20.439194', '2913.3788']"
4102,"[' 2024-04-29 14:31:20.630191', '5.537']","[' 2024-04-29 14:31:20.630191', '2848.74094']"
4103,"[' 2024-04-29 14:31:20.829926', '5.565']","[' 2024-04-29 14:31:20.829926', '2895.13978']"
4104,"[' 2024-04-29 14:31:21.029866', '5.589']","[' 2024-04-29 14:31:21.029866', '2719.87121']"
4105,"[' 2024-04-29 14:31:21.229885', '5.607']","[' 2024-04-29 14:31:21.229885', '2688.93054']"
4106,"[' 2024-04-29 14:31:21.437351', '5.621']","[' 2024-04-29 14:31:21.437351', '2763.24313']"
4107,"[' 2024-04-29 14:31:21.625011', '5.638']","[' 2024-04-29 14:31:21.625011', '2789.83915']"
4108,"[' 2024-04-29 14:31:21.830118', '5.651']","[' 2024-04-29 14:31:21.830118', '2735.09011']"
4109,"[' 2024-04-29 14:31:22.030001', '5.67']","[' 2024-04-29 14:31:22.030001', '2711.62761']"
4110,"[' 2024-04-29 14:31:22.231086', '5.696']","[' 2024-04-29 14:31:22.231086', '2692.85214']"
4111,"[' 2024-04-29 14:31:22.429994', '5.714']","[' 2024-04-29 14:31:22.429994', '2790.24433']"
4112,"[' 2024-04-29 14:31:22.630247', '5.731']","[' 2024-04-29 14:31:22.630247', '2709.81113']"
4113,"[' 2024-04-29 14:31:22.830897', '5.752']","[' 2024-04-29 14:31:22.830897', '2882.60128']"
4114,"[' 2024-04-29 14:31:23.029878', '5.774']","[' 2024-04-29 14:31:23.029878', '2676.2836']"
4115,"[' 2024-04-29 14:31:23.236260', '5.792']","[' 2024-04-29 14:31:23.236260', '2739.57842']"
4116,"[' 2024-04-29 14:31:23.429905', '5.809']","[' 2024-04-29 14:31:23.429905', '2692.21576']"
4117,"[' 2024-04-29 14:31:23.630014', '5.824']","[' 2024-04-29 14:31:23.630014', '2664.91299']"
4118,"[' 2024-04-29 14:31:23.830519', '5.839']","[' 2024-04-29 14:31:23.830519', '2715.40547']"
4119,"[' 2024-04-29 14:31:24.029938', '5.866']","[' 2024-04-29 14:31:24.029938', '2625.93345']"
4120,"[' 2024-04-29 14:31:24.230102', '5.891']","[' 2024-04-29 14:31:24.230102', '2709.11956']"
4121,"[' 2024-04-29 14:31:24.437334', '5.906']","[' 2024-04-29 14:31:24.437334', '2571.70639']"
4122,"[' 2024-04-29 14:31:24.629959', '5.92']","[' 2024-04-29 14:31:24.629959', '2349.10734']"
4123,"[' 2024-04-29 14:31:24.829836', '5.941']","[' 2024-04-29 14:31:24.829836', '2683.58017']"
4124,"[' 2024-04-29 14:31:25.032310', '5.962']","[' 2024-04-29 14:31:25.032310', '2420.13603']"
4125,"[' 2024-04-29 14:31:25.230427', '5.984']","[' 2024-04-29 14:31:25.230427', '2644.33622']"
4126,"[' 2024-04-29 14:31:25.430664', '6.005']","[' 2024-04-29 14:31:25.430664', '2500.55489']"
4127,"[' 2024-04-29 14:31:25.630978', '6.017']","[' 2024-04-29 14:31:25.630978', '2369.94202']"
4128,"[' 2024-04-29 14:31:25.829943', '6.034']","[' 2024-04-29 14:31:25.829943', '2499.66484']"
4129,"[' 2024-04-29 14:31:26.029547', '6.05']","[' 2024-04-29 14:31:26.029547', '2461.7761']"
4130,"[' 2024-04-29 14:31:26.229718', '6.07']","[' 2024-04-29 14:31:26.229718', '2593.72777']"
4131,"[' 2024-04-29 14:31:26.429732', '6.094']","[' 2024-04-29 14:31:26.429732', '2470.82995']"
4132,"[' 2024-04-29 14:31:26.631110', '6.109']","[' 2024-04-29 14:31:26.631110', '2465.87075']"
4133,"[' 2024-04-29 14:31:26.829582', '6.134']","[' 2024-04-29 14:31:26.829582', '2549.40743']"
4134,"[' 2024-04-29 14:31:27.029563', '6.154']","[' 2024-04-29 14:31:27.029563', '2467.24478']"
4135,"[' 2024-04-29 14:31:27.236981', '6.169']","[' 2024-04-29 14:31:27.236981', '2504.91336']"
4136,"[' 2024-04-29 14:31:27.429257', '6.187']","[' 2024-04-29 14:31:27.429257', '2600.00212']"
4137,"[' 2024-04-29 14:31:27.630118', '6.21']","[' 2024-04-29 14:31:27.630118', '2590.31086']"
4138,"[' 2024-04-29 14:31:27.829773', '6.239']","[' 2024-04-29 14:31:27.829773', '2463.3379']"
4139,"[' 2024-04-29 14:31:28.030067', '6.265']","[' 2024-04-29 14:31:28.030067', '2464.81512']"
4140,"[' 2024-04-29 14:31:28.229685', '6.269']","[' 2024-04-29 14:31:28.229685', '2418.25965']"
4141,"[' 2024-04-29 14:31:28.430361', '6.27']","[' 2024-04-29 14:31:28.430361', '2414.78399']"
4142,"[' 2024-04-29 14:31:28.629963', '6.287']","[' 2024-04-29 14:31:28.629963', '2460.83265']"
4143,"[' 2024-04-29 14:31:28.829811', '6.311']","[' 2024-04-29 14:31:28.829811', '2323.25767']"
4144,"[' 2024-04-29 14:31:29.036928', '6.334']","[' 2024-04-29 14:31:29.036928', '2432.71716']"
4145,"[' 2024-04-29 14:31:29.229899', '6.354']","[' 2024-04-29 14:31:29.229899', '2351.09078']"
4146,"[' 2024-04-29 14:31:29.438512', '6.368']","[' 2024-04-29 14:31:29.438512', '2421.45896']"
4147,"[' 2024-04-29 14:31:29.630386', '6.392']","[' 2024-04-29 14:31:29.630386', '2358.27136']"
4148,"[' 2024-04-29 14:31:29.836005', '6.419']","[' 2024-04-29 14:31:29.836005', '2348.77831']"
4149,"[' 2024-04-29 14:31:30.030126', '6.441']","[' 2024-04-29 14:31:30.030126', '2405.60389']"
4150,"[' 2024-04-29 14:31:30.238084', '6.459']","[' 2024-04-29 14:31:30.238084', '2309.41675']"
4151,"[' 2024-04-29 14:31:30.435377', '6.469']","[' 2024-04-29 14:31:30.435377', '2372.55335']"
4152,"[' 2024-04-29 14:31:30.629574', '6.486']","[' 2024-04-29 14:31:30.629574', '2382.1987']"
4153,"[' 2024-04-29 14:31:30.838621', '6.499']","[' 2024-04-29 14:31:30.838621', '2532.55756']"
4154,"[' 2024-04-29 14:31:31.036800', '6.527']","[' 2024-04-29 14:31:31.036800', '2424.38144']"
4155,"[' 2024-04-29 14:31:31.229959', '6.547']","[' 2024-04-29 14:31:31.229959', '2327.92449']"
4156,"[' 2024-04-29 14:31:31.429193', '6.57']","[' 2024-04-29 14:31:31.429193', '2215.75323']"
4157,"[' 2024-04-29 14:31:31.635387', '6.599']","[' 2024-04-29 14:31:31.635387', '2318.51614']"
4158,"[' 2024-04-29 14:31:31.829711', '6.614']","[' 2024-04-29 14:31:31.829711', '2356.96286']"
4159,"[' 2024-04-29 14:31:32.029489', '6.626']","[' 2024-04-29 14:31:32.029489', '2312.15696']"
4160,"[' 2024-04-29 14:31:32.230118', '6.64']","[' 2024-04-29 14:31:32.230118', '2338.47105']"
4161,"[' 2024-04-29 14:31:32.429827', '6.649']","[' 2024-04-29 14:31:32.429827', '2256.32409']"
4162,"[' 2024-04-29 14:31:32.629944', '6.669']","[' 2024-04-29 14:31:32.629944', '2387.60608']"
4163,"[' 2024-04-29 14:31:32.829448', '6.703']","[' 2024-04-29 14:31:32.829448', '2459.09234']"
4164,"[' 2024-04-29 14:31:33.036521', '6.724']","[' 2024-04-29 14:31:33.036521', '2386.80394']"
4165,"[' 2024-04-29 14:31:33.229414', '6.744']","[' 2024-04-29 14:31:33.229414', '2335.61093']"
4166,"[' 2024-04-29 14:31:33.429982', '6.758']","[' 2024-04-29 14:31:33.429982', '2373.92459']"
