,load,ohms
1846,"[' 2024-04-29 14:53:01.768909', ' 10.04']","[' 2024-04-29 14:53:01.768909', ' 1616.21148']"
1847,"[' 2024-04-29 14:53:01.991056', ' 10.04']","[' 2024-04-29 14:53:01.991056', ' 1577.85916']"
1848,"[' 2024-04-29 14:53:02.201807', ' 10.05']","[' 2024-04-29 14:53:02.201807', ' 1624.18598']"
1849,"[' 2024-04-29 14:53:02.391905', ' 10.06']","[' 2024-04-29 14:53:02.391905', ' 1638.99122']"
1850,"[' 2024-04-29 14:53:02.597355', ' 10.07']","[' 2024-04-29 14:53:02.597355', ' 1550.65937']"
1851,"[' 2024-04-29 14:53:02.790023', ' 10.07']","[' 2024-04-29 14:53:02.790023', ' 1594.90693']"
1852,"[' 2024-04-29 14:53:02.998070', ' 10.08']","[' 2024-04-29 14:53:02.998070', ' 1638.08299']"
1853,"[' 2024-04-29 14:53:03.190085', ' 10.09']","[' 2024-04-29 14:53:03.190085', ' 1619.14796']"
1854,"[' 2024-04-29 14:53:03.398182', ' 10.09']","[' 2024-04-29 14:53:03.398182', ' 1710.21849']"
1855,"[' 2024-04-29 14:53:03.599156', ' 10.09']","[' 2024-04-29 14:53:03.599156', ' 1660.14921']"
1856,"[' 2024-04-29 14:53:03.790523', ' 10.1']","[' 2024-04-29 14:53:03.790523', ' 1686.33937']"
1857,"[' 2024-04-29 14:53:04.000950', ' 10.1']","[' 2024-04-29 14:53:04.000950', ' 1545.05679']"
1858,"[' 2024-04-29 14:53:04.199949', ' 10.1']","[' 2024-04-29 14:53:04.199949', ' 1553.67986']"
1859,"[' 2024-04-29 14:53:04.390437', ' 10.11']","[' 2024-04-29 14:53:04.390437', ' 1648.76529']"
1860,"[' 2024-04-29 14:53:04.590194', ' 10.12']","[' 2024-04-29 14:53:04.590194', ' 1532.22395']"
1861,"[' 2024-04-29 14:53:04.777410', ' 10.12']","[' 2024-04-29 14:53:04.777410', ' 1698.26936']"
1862,"[' 2024-04-29 14:53:04.972209', ' 10.14']","[' 2024-04-29 14:53:04.972209', ' 1735.75663']"
1863,"[' 2024-04-29 14:53:05.167632', ' 10.14']","[' 2024-04-29 14:53:05.167632', ' 1558.29599']"
1864,"[' 2024-04-29 14:53:05.371996', ' 10.15']","[' 2024-04-29 14:53:05.371996', ' 1571.772']"
1865,"[' 2024-04-29 14:53:05.588996', ' 10.16']","[' 2024-04-29 14:53:05.588996', ' 1639.09178']"
1866,"[' 2024-04-29 14:53:05.790567', ' 10.16']","[' 2024-04-29 14:53:05.790567', ' 1736.10833']"
1867,"[' 2024-04-29 14:53:06.001843', ' 10.17']","[' 2024-04-29 14:53:06.001843', ' 1649.97117']"
1868,"[' 2024-04-29 14:53:06.186402', ' 10.17']","[' 2024-04-29 14:53:06.186402', ' 1704.89026']"
1869,"[' 2024-04-29 14:53:06.388492', ' 10.18']","[' 2024-04-29 14:53:06.388492', ' 1408.85312']"
1870,"[' 2024-04-29 14:53:06.580751', ' 10.19']","[' 2024-04-29 14:53:06.580751', ' 1528.24843']"
1871,"[' 2024-04-29 14:53:06.789407', ' 10.19']","[' 2024-04-29 14:53:06.789407', ' 1783.12237']"
1872,"[' 2024-04-29 14:53:06.994102', ' 10.2']","[' 2024-04-29 14:53:06.994102', ' 1654.8355']"
1873,"[' 2024-04-29 14:53:07.197197', ' 10.21']","[' 2024-04-29 14:53:07.197197', ' 1652.9592']"
1874,"[' 2024-04-29 14:53:07.388856', ' 10.22']","[' 2024-04-29 14:53:07.388856', ' 1684.28553']"
1875,"[' 2024-04-29 14:53:07.597774', ' 10.22']","[' 2024-04-29 14:53:07.597774', ' 1639.5174']"
1876,"[' 2024-04-29 14:53:07.800567', ' 10.23']","[' 2024-04-29 14:53:07.800567', ' 1643.45582']"
1877,"[' 2024-04-29 14:53:07.989471', ' 10.23']","[' 2024-04-29 14:53:07.989471', ' 1766.79597']"
1878,"[' 2024-04-29 14:53:08.200013', ' 10.24']","[' 2024-04-29 14:53:08.200013', ' 1665.63894']"
1879,"[' 2024-04-29 14:53:08.368693', ' 10.24']","[' 2024-04-29 14:53:08.368693', ' 1547.64822']"
1880,"[' 2024-04-29 14:53:08.601241', ' 10.24']","[' 2024-04-29 14:53:08.601241', ' 1556.8326']"
1881,"[' 2024-04-29 14:53:08.772347', ' 10.25']","[' 2024-04-29 14:53:08.772347', ' 1602.89414']"
1882,"[' 2024-04-29 14:53:08.980285', ' 10.25']","[' 2024-04-29 14:53:08.980285', ' 1532.73051']"
1883,"[' 2024-04-29 14:53:09.188763', ' 10.26']","[' 2024-04-29 14:53:09.188763', ' 1573.53612']"
1884,"[' 2024-04-29 14:53:09.397148', ' 10.27']","[' 2024-04-29 14:53:09.397148', ' 1761.31847']"
1885,"[' 2024-04-29 14:53:09.586519', ' 10.27']","[' 2024-04-29 14:53:09.586519', ' 1592.06074']"
1886,"[' 2024-04-29 14:53:09.787101', ' 10.28']","[' 2024-04-29 14:53:09.787101', ' 1596.71402']"
1887,"[' 2024-04-29 14:53:09.987657', ' 10.28']","[' 2024-04-29 14:53:09.987657', ' 1596.28736']"
1888,"[' 2024-04-29 14:53:10.187752', ' 10.29']","[' 2024-04-29 14:53:10.187752', ' 1542.71179']"
1889,"[' 2024-04-29 14:53:10.388160', ' 10.29']","[' 2024-04-29 14:53:10.388160', ' 1568.0801']"
1890,"[' 2024-04-29 14:53:10.588948', ' 10.3']","[' 2024-04-29 14:53:10.588948', ' 1553.47293']"
1891,"[' 2024-04-29 14:53:10.789348', ' 10.3']","[' 2024-04-29 14:53:10.789348', ' 1529.31572']"
1892,"[' 2024-04-29 14:53:10.998607', ' 10.3']","[' 2024-04-29 14:53:10.998607', ' 1547.96915']"
1893,"[' 2024-04-29 14:53:11.189021', ' 10.31']","[' 2024-04-29 14:53:11.189021', ' 1476.86259']"
1894,"[' 2024-04-29 14:53:11.389026', ' 10.31']","[' 2024-04-29 14:53:11.389026', ' 1547.17313']"
1895,"[' 2024-04-29 14:53:11.591137', ' 10.32']","[' 2024-04-29 14:53:11.591137', ' 1537.93761']"
1896,"[' 2024-04-29 14:53:11.789463', ' 10.33']","[' 2024-04-29 14:53:11.789463', ' 1578.25821']"
1897,"[' 2024-04-29 14:53:11.989682', ' 10.33']","[' 2024-04-29 14:53:11.989682', ' 1605.92526']"
1898,"[' 2024-04-29 14:53:12.189723', ' 10.34']","[' 2024-04-29 14:53:12.189723', ' 1495.17782']"
1899,"[' 2024-04-29 14:53:12.389903', ' 10.34']","[' 2024-04-29 14:53:12.389903', ' 1459.30244']"
1900,"[' 2024-04-29 14:53:12.599259', ' 10.35']","[' 2024-04-29 14:53:12.599259', ' 1432.90084']"
1901,"[' 2024-04-29 14:53:12.791326', ' 10.36']","[' 2024-04-29 14:53:12.791326', ' 1555.06864']"
1902,"[' 2024-04-29 14:53:12.991632', ' 10.37']","[' 2024-04-29 14:53:12.991632', ' 1522.3127']"
1903,"[' 2024-04-29 14:53:13.191508', ' 10.37']","[' 2024-04-29 14:53:13.191508', ' 1512.4037']"
1904,"[' 2024-04-29 14:53:13.394442', ' 10.38']","[' 2024-04-29 14:53:13.394442', ' 1501.13109']"
1905,"[' 2024-04-29 14:53:13.598975', ' 10.38']","[' 2024-04-29 14:53:13.598975', ' 1371.25326']"
1906,"[' 2024-04-29 14:53:13.799932', ' 10.39']","[' 2024-04-29 14:53:13.799932', ' 1630.17521']"
1907,"[' 2024-04-29 14:53:13.992517', ' 10.39']","[' 2024-04-29 14:53:13.992517', ' 1571.39551']"
1908,"[' 2024-04-29 14:53:14.192698', ' 10.4']","[' 2024-04-29 14:53:14.192698', ' 1548.42037']"
1909,"[' 2024-04-29 14:53:14.392887', ' 10.4']","[' 2024-04-29 14:53:14.392887', ' 1679.8334']"
1910,"[' 2024-04-29 14:53:14.593234', ' 10.41']","[' 2024-04-29 14:53:14.593234', ' 1581.01152']"
1911,"[' 2024-04-29 14:53:14.793458', ' 10.41']","[' 2024-04-29 14:53:14.793458', ' 1687.68117']"
1912,"[' 2024-04-29 14:53:14.993742', ' 10.41']","[' 2024-04-29 14:53:14.993742', ' 1580.05601']"
1913,"[' 2024-04-29 14:53:15.193581', ' 10.41']","[' 2024-04-29 14:53:15.193581', ' 1618.30713']"
1914,"[' 2024-04-29 14:53:15.393891', ' 10.42']","[' 2024-04-29 14:53:15.393891', ' 1545.844']"
1915,"[' 2024-04-29 14:53:15.594633', ' 10.42']","[' 2024-04-29 14:53:15.594633', ' 1608.54375']"
1916,"[' 2024-04-29 14:53:15.794948', ' 10.43']","[' 2024-04-29 14:53:15.794948', ' 1388.74405']"
1917,"[' 2024-04-29 14:53:16.005781', ' 10.44']","[' 2024-04-29 14:53:16.005781', ' 1541.92333']"
1918,"[' 2024-04-29 14:53:16.199261', ' 10.45']","[' 2024-04-29 14:53:16.199261', ' 1464.81371']"
1919,"[' 2024-04-29 14:53:16.395896', ' 10.46']","[' 2024-04-29 14:53:16.395896', ' 1490.88596']"
1920,"[' 2024-04-29 14:53:16.596205', ' 10.46']","[' 2024-04-29 14:53:16.596205', ' 1454.74501']"
1921,"[' 2024-04-29 14:53:16.796195', ' 10.47']","[' 2024-04-29 14:53:16.796195', ' 1584.10493']"
1922,"[' 2024-04-29 14:53:16.998660', ' 10.48']","[' 2024-04-29 14:53:16.998660', ' 1509.06893']"
1923,"[' 2024-04-29 14:53:17.197763', ' 10.48']","[' 2024-04-29 14:53:17.197763', ' 1568.41701']"
1924,"[' 2024-04-29 14:53:17.399485', ' 10.48']","[' 2024-04-29 14:53:17.399485', ' 1553.99934']"
1925,"[' 2024-04-29 14:53:17.597904', ' 10.49']","[' 2024-04-29 14:53:17.597904', ' 1495.63715']"
1926,"[' 2024-04-29 14:53:17.800953', ' 10.49']","[' 2024-04-29 14:53:17.800953', ' 1581.24346']"
1927,"[' 2024-04-29 14:53:17.998316', ' 10.5']","[' 2024-04-29 14:53:17.998316', ' 1588.2535']"
1928,"[' 2024-04-29 14:53:18.198462', ' 10.5']","[' 2024-04-29 14:53:18.198462', ' 1583.20285']"
1929,"[' 2024-04-29 14:53:18.398550', ' 10.51']","[' 2024-04-29 14:53:18.398550', ' 1460.47155']"
1930,"[' 2024-04-29 14:53:18.598951', ' 10.52']","[' 2024-04-29 14:53:18.598951', ' 1442.76235']"
1931,"[' 2024-04-29 14:53:18.795865', ' 10.52']","[' 2024-04-29 14:53:18.795865', ' 1634.77897']"
1932,"[' 2024-04-29 14:53:18.999932', ' 10.53']","[' 2024-04-29 14:53:18.999932', ' 1638.33215']"
1933,"[' 2024-04-29 14:53:19.195730', ' 10.54']","[' 2024-04-29 14:53:19.195730', ' 1540.82662']"
1934,"[' 2024-04-29 14:53:19.396978', ' 10.55']","[' 2024-04-29 14:53:19.396978', ' 1611.97484']"
1935,"[' 2024-04-29 14:53:19.596410', ' 10.56']","[' 2024-04-29 14:53:19.596410', ' 1519.13571']"
1936,"[' 2024-04-29 14:53:19.789512', ' 10.57']","[' 2024-04-29 14:53:19.789512', ' 1580.6742']"
1937,"[' 2024-04-29 14:53:19.997346', ' 10.58']","[' 2024-04-29 14:53:19.997346', ' 1704.15115']"
1938,"[' 2024-04-29 14:53:20.194976', ' 10.58']","[' 2024-04-29 14:53:20.194976', ' 1647.77255']"
1939,"[' 2024-04-29 14:53:20.398592', ' 10.58']","[' 2024-04-29 14:53:20.398592', ' 1550.81244']"
1940,"[' 2024-04-29 14:53:20.587959', ' 10.59']","[' 2024-04-29 14:53:20.587959', ' 1541.79539']"
1941,"[' 2024-04-29 14:53:20.795077', ' 10.59']","[' 2024-04-29 14:53:20.795077', ' 1576.30791']"
1942,"[' 2024-04-29 14:53:20.995691', ' 10.6']","[' 2024-04-29 14:53:20.995691', ' 1573.88184']"
1943,"[' 2024-04-29 14:53:21.199621', ' 10.6']","[' 2024-04-29 14:53:21.199621', ' 1638.9487']"
1944,"[' 2024-04-29 14:53:21.388911', ' 10.61']","[' 2024-04-29 14:53:21.388911', ' 1520.91427']"
1945,"[' 2024-04-29 14:53:21.588685', ' 10.61']","[' 2024-04-29 14:53:21.588685', ' 1654.91657']"
1946,"[' 2024-04-29 14:53:21.789285', ' 10.62']","[' 2024-04-29 14:53:21.789285', ' 1695.53733']"
1947,"[' 2024-04-29 14:53:21.989813', ' 10.62']","[' 2024-04-29 14:53:21.989813', ' 1620.66522']"
1948,"[' 2024-04-29 14:53:22.191847', ' 10.62']","[' 2024-04-29 14:53:22.191847', ' 1613.89877']"
1949,"[' 2024-04-29 14:53:22.390526', ' 10.63']","[' 2024-04-29 14:53:22.390526', ' 1612.10109']"
1950,"[' 2024-04-29 14:53:22.596076', ' 10.63']","[' 2024-04-29 14:53:22.596076', ' 1581.99206']"
1951,"[' 2024-04-29 14:53:22.791172', ' 10.64']","[' 2024-04-29 14:53:22.791172', ' 1601.16944']"
1952,"[' 2024-04-29 14:53:22.998114', ' 10.64']","[' 2024-04-29 14:53:22.998114', ' 1597.41063']"
1953,"[' 2024-04-29 14:53:23.191540', ' 10.65']","[' 2024-04-29 14:53:23.191540', ' 1612.14468']"
1954,"[' 2024-04-29 14:53:23.391970', ' 10.66']","[' 2024-04-29 14:53:23.391970', ' 1509.20221']"
1955,"[' 2024-04-29 14:53:23.592230', ' 10.66']","[' 2024-04-29 14:53:23.592230', ' 1636.47458']"
1956,"[' 2024-04-29 14:53:23.797632', ' 10.67']","[' 2024-04-29 14:53:23.797632', ' 1506.51576']"
1957,"[' 2024-04-29 14:53:23.998428', ' 10.67']","[' 2024-04-29 14:53:23.998428', ' 1606.24768']"
1958,"[' 2024-04-29 14:53:24.197871', ' 10.68']","[' 2024-04-29 14:53:24.197871', ' 1631.5327']"
1959,"[' 2024-04-29 14:53:24.397709', ' 10.69']","[' 2024-04-29 14:53:24.397709', ' 1414.75618']"
1960,"[' 2024-04-29 14:53:24.590518', ' 10.69']","[' 2024-04-29 14:53:24.590518', ' 1421.90364']"
1961,"[' 2024-04-29 14:53:24.793880', ' 10.69']","[' 2024-04-29 14:53:24.793880', ' 1634.24476']"
1962,"[' 2024-04-29 14:53:24.997039', ' 10.69']","[' 2024-04-29 14:53:24.997039', ' 1545.90321']"
1963,"[' 2024-04-29 14:53:25.195795', ' 10.7']","[' 2024-04-29 14:53:25.195795', ' 1539.30327']"
1964,"[' 2024-04-29 14:53:25.390704', ' 10.71']","[' 2024-04-29 14:53:25.390704', ' 1490.30368']"
1965,"[' 2024-04-29 14:53:25.598351', ' 10.72']","[' 2024-04-29 14:53:25.598351', ' 1571.42811']"
1966,"[' 2024-04-29 14:53:25.791181', ' 10.73']","[' 2024-04-29 14:53:25.791181', ' 1597.76559']"
1967,"[' 2024-04-29 14:53:25.995798', ' 10.73']","[' 2024-04-29 14:53:25.995798', ' 1534.76632']"
1968,"[' 2024-04-29 14:53:26.188128', ' 10.74']","[' 2024-04-29 14:53:26.188128', ' 1584.51244']"
1969,"[' 2024-04-29 14:53:26.387268', ' 10.74']","[' 2024-04-29 14:53:26.387268', ' 1650.60943']"
1970,"[' 2024-04-29 14:53:26.597597', ' 10.75']","[' 2024-04-29 14:53:26.597597', ' 1651.64921']"
1971,"[' 2024-04-29 14:53:26.797066', ' 10.75']","[' 2024-04-29 14:53:26.797066', ' 1563.4193']"
1972,"[' 2024-04-29 14:53:26.986814', ' 10.76']","[' 2024-04-29 14:53:26.986814', ' 1653.2306']"
1973,"[' 2024-04-29 14:53:27.186752', ' 10.77']","[' 2024-04-29 14:53:27.186752', ' 1563.73989']"
1974,"[' 2024-04-29 14:53:27.386937', ' 10.78']","[' 2024-04-29 14:53:27.386937', ' 1545.75451']"
1975,"[' 2024-04-29 14:53:27.593324', ' 10.79']","[' 2024-04-29 14:53:27.593324', ' 1617.91282']"
1976,"[' 2024-04-29 14:53:27.798234', ' 10.79']","[' 2024-04-29 14:53:27.798234', ' 1530.33021']"
1977,"[' 2024-04-29 14:53:27.994691', ' 10.8']","[' 2024-04-29 14:53:27.994691', ' 1557.07899']"
1978,"[' 2024-04-29 14:53:28.192635', ' 10.8']","[' 2024-04-29 14:53:28.192635', ' 1610.07876']"
1979,"[' 2024-04-29 14:53:28.387762', ' 10.81']","[' 2024-04-29 14:53:28.387762', ' 1499.51214']"
1980,"[' 2024-04-29 14:53:28.598190', ' 10.81']","[' 2024-04-29 14:53:28.598190', ' 1519.96221']"
1981,"[' 2024-04-29 14:53:28.794774', ' 10.81']","[' 2024-04-29 14:53:28.794774', ' 1523.68274']"
1982,"[' 2024-04-29 14:53:28.986972', ' 10.82']","[' 2024-04-29 14:53:28.986972', ' 1538.90333']"
1983,"[' 2024-04-29 14:53:29.195206', ' 10.82']","[' 2024-04-29 14:53:29.195206', ' 1591.63366']"
1984,"[' 2024-04-29 14:53:29.387027', ' 10.82']","[' 2024-04-29 14:53:29.387027', ' 1650.48711']"
1985,"[' 2024-04-29 14:53:29.598248', ' 10.83']","[' 2024-04-29 14:53:29.598248', ' 1602.48303']"
1986,"[' 2024-04-29 14:53:29.795540', ' 10.83']","[' 2024-04-29 14:53:29.795540', ' 1653.53389']"
1987,"[' 2024-04-29 14:53:29.988787', ' 10.85']","[' 2024-04-29 14:53:29.988787', ' 1686.20227']"
1988,"[' 2024-04-29 14:53:30.198186', ' 10.85']","[' 2024-04-29 14:53:30.198186', ' 1565.47287']"
1989,"[' 2024-04-29 14:53:30.387189', ' 10.86']","[' 2024-04-29 14:53:30.387189', ' 1611.64529']"
1990,"[' 2024-04-29 14:53:30.587062', ' 10.87']","[' 2024-04-29 14:53:30.587062', ' 1474.62671']"
1991,"[' 2024-04-29 14:53:30.787021', ' 10.87']","[' 2024-04-29 14:53:30.787021', ' 1636.68359']"
1992,"[' 2024-04-29 14:53:30.997278', ' 10.88']","[' 2024-04-29 14:53:30.997278', ' 1539.89892']"
1993,"[' 2024-04-29 14:53:31.197839', ' 10.88']","[' 2024-04-29 14:53:31.197839', ' 1637.60036']"
1994,"[' 2024-04-29 14:53:31.383944', ' 10.89']","[' 2024-04-29 14:53:31.383944', ' 1626.2203']"
1995,"[' 2024-04-29 14:53:31.596960', ' 10.89']","[' 2024-04-29 14:53:31.596960', ' 1596.66284']"
1996,"[' 2024-04-29 14:53:31.786597', ' 10.89']","[' 2024-04-29 14:53:31.786597', ' 1425.46878']"
1997,"[' 2024-04-29 14:53:32.003512', ' 10.9']","[' 2024-04-29 14:53:32.003512', ' 1580.23954']"
1998,"[' 2024-04-29 14:53:32.197682', ' 10.9']","[' 2024-04-29 14:53:32.197682', ' 1487.24313']"
1999,"[' 2024-04-29 14:53:32.395935', ' 10.9']","[' 2024-04-29 14:53:32.395935', ' 1384.20941']"
2000,"[' 2024-04-29 14:53:32.603921', ' 10.91']","[' 2024-04-29 14:53:32.603921', ' 1505.25259']"
2001,"[' 2024-04-29 14:53:32.798619', ' 10.91']","[' 2024-04-29 14:53:32.798619', ' 1589.34369']"
2002,"[' 2024-04-29 14:53:33.003889', ' 10.92']","[' 2024-04-29 14:53:33.003889', ' 1496.94052']"
2003,"[' 2024-04-29 14:53:33.187564', ' 10.92']","[' 2024-04-29 14:53:33.187564', ' 1445.42058']"
2004,"[' 2024-04-29 14:53:33.397567', ' 10.93']","[' 2024-04-29 14:53:33.397567', ' 1495.6695']"
2005,"[' 2024-04-29 14:53:33.595096', ' 10.93']","[' 2024-04-29 14:53:33.595096', ' 1446.5819']"
2006,"[' 2024-04-29 14:53:33.794821', ' 10.94']","[' 2024-04-29 14:53:33.794821', ' 1451.17006']"
2007,"[' 2024-04-29 14:53:33.994382', ' 10.94']","[' 2024-04-29 14:53:33.994382', ' 1491.51747']"
2008,"[' 2024-04-29 14:53:34.197574', ' 10.94']","[' 2024-04-29 14:53:34.197574', ' 1400.17014']"
2009,"[' 2024-04-29 14:53:34.388130', ' 10.95']","[' 2024-04-29 14:53:34.388130', ' 1605.51009']"
2010,"[' 2024-04-29 14:53:34.596481', ' 10.96']","[' 2024-04-29 14:53:34.596481', ' 1576.44601']"
2011,"[' 2024-04-29 14:53:34.786405', ' 10.97']","[' 2024-04-29 14:53:34.786405', ' 1551.3046']"
2012,"[' 2024-04-29 14:53:34.996438', ' 10.97']","[' 2024-04-29 14:53:34.996438', ' 1568.28478']"
2013,"[' 2024-04-29 14:53:35.196478', ' 10.98']","[' 2024-04-29 14:53:35.196478', ' 1486.5425']"
2014,"[' 2024-04-29 14:53:35.397060', ' 10.99']","[' 2024-04-29 14:53:35.397060', ' 1467.30543']"
2015,"[' 2024-04-29 14:53:35.597237', ' 10.99']","[' 2024-04-29 14:53:35.597237', ' 1526.08829']"
2016,"[' 2024-04-29 14:53:35.788044', ' 11.0']","[' 2024-04-29 14:53:35.788044', ' 1522.01664']"
2017,"[' 2024-04-29 14:53:35.981947', ' 11.01']","[' 2024-04-29 14:53:35.981947', ' 1524.68813']"
2018,"[' 2024-04-29 14:53:36.182471', ' 11.01']","[' 2024-04-29 14:53:36.182471', ' 1436.72364']"
2019,"[' 2024-04-29 14:53:36.382541', ' 11.02']","[' 2024-04-29 14:53:36.382541', ' 1575.58754']"
2020,"[' 2024-04-29 14:53:36.582965', ' 11.03']","[' 2024-04-29 14:53:36.582965', ' 1592.65362']"
2021,"[' 2024-04-29 14:53:36.783277', ' 11.04']","[' 2024-04-29 14:53:36.783277', ' 1552.64333']"
2022,"[' 2024-04-29 14:53:36.983395', ' 11.04']","[' 2024-04-29 14:53:36.983395', ' 1583.72614']"
2023,"[' 2024-04-29 14:53:37.196340', ' 11.04']","[' 2024-04-29 14:53:37.196340', ' 1400.20467']"
2024,"[' 2024-04-29 14:53:37.395111', ' 11.05']","[' 2024-04-29 14:53:37.395111', ' 1621.13219']"
2025,"[' 2024-04-29 14:53:37.592007', ' 11.05']","[' 2024-04-29 14:53:37.592007', ' 1607.7812']"
2026,"[' 2024-04-29 14:53:37.796566', ' 11.05']","[' 2024-04-29 14:53:37.796566', ' 1547.19934']"
2027,"[' 2024-04-29 14:53:37.983236', ' 11.06']","[' 2024-04-29 14:53:37.983236', ' 1381.71098']"
2028,"[' 2024-04-29 14:53:38.196187', ' 11.06']","[' 2024-04-29 14:53:38.196187', ' 1522.30782']"
2029,"[' 2024-04-29 14:53:38.386829', ' 11.06']","[' 2024-04-29 14:53:38.386829', ' 1414.40209']"
2030,"[' 2024-04-29 14:53:38.586837', ' 11.06']","[' 2024-04-29 14:53:38.586837', ' 1437.20641']"
2031,"[' 2024-04-29 14:53:38.786126', ' 11.06']","[' 2024-04-29 14:53:38.786126', ' 1429.70287']"
2032,"[' 2024-04-29 14:53:38.996863', ' 11.06']","[' 2024-04-29 14:53:38.996863', ' 1404.25546']"
2033,"[' 2024-04-29 14:53:39.190990', ' 11.06']","[' 2024-04-29 14:53:39.190990', ' 19973.7866']"
2034,"[' 2024-04-29 14:53:39.395771', ' 3.774']","[' 2024-04-29 14:53:39.395771', ' 211610.891']"
2035,"[' 2024-04-29 14:53:39.589426', ' 0.01']","[' 2024-04-29 14:53:39.589426', ' 212009.522']"
2036,"[' 2024-04-29 14:53:39.785047', ' 0.009']","[' 2024-04-29 14:53:39.785047', ' 206993.893']"
2037,"[' 2024-04-29 14:53:39.996044', ' 0.009']","[' 2024-04-29 14:53:39.996044', ' 200005.942']"
2038,"[' 2024-04-29 14:53:40.191636', ' 0.009']","[' 2024-04-29 14:53:40.191636', ' 199522.905']"
2039,"[' 2024-04-29 14:53:40.397152', ' 0.008']","[' 2024-04-29 14:53:40.397152', ' 197662.35']"
2040,"[' 2024-04-29 14:53:40.595889', ' 0.009']","[' 2024-04-29 14:53:40.595889', ' 189485.89']"
2041,"[' 2024-04-29 14:53:40.787713', ' 0.008']","[' 2024-04-29 14:53:40.787713', ' 192855.226']"
2042,"[' 2024-04-29 14:53:40.994962', ' 0.008']","[' 2024-04-29 14:53:40.994962', ' 198006.844']"
2043,"[' 2024-04-29 14:53:41.191011', ' 0.008']","[' 2024-04-29 14:53:41.191011', ' 197565.496']"
2044,"[' 2024-04-29 14:53:41.394392', ' 0.008']","[' 2024-04-29 14:53:41.394392', ' 197109.523']"
2045,"[' 2024-04-29 14:53:41.586355', ' 0.008']","[' 2024-04-29 14:53:41.586355', ' 191830.608']"
2046,"[' 2024-04-29 14:53:41.792025', ' 0.008']","[' 2024-04-29 14:53:41.792025', ' 190007.556']"
2047,"[' 2024-04-29 14:53:41.986974', ' 0.008']","[' 2024-04-29 14:53:41.986974', ' 192477.223']"
2048,"[' 2024-04-29 14:53:42.194802', ' 0.008']","[' 2024-04-29 14:53:42.194802', ' 193000.028']"
2049,"[' 2024-04-29 14:53:42.396690', ' 0.008']","[' 2024-04-29 14:53:42.396690', ' 198967.549']"
2050,"[' 2024-04-29 14:53:42.592013', ' 0.008']","[' 2024-04-29 14:53:42.592013', ' 203719.188']"
2051,"[' 2024-04-29 14:53:42.786591', ' 0.008']","[' 2024-04-29 14:53:42.786591', ' 202957.766']"
2052,"[' 2024-04-29 14:53:42.985878', ' 0.008']","[' 2024-04-29 14:53:42.985878', ' 183183.302']"
2053,"[' 2024-04-29 14:53:43.195666', ' 0.008']","[' 2024-04-29 14:53:43.195666', ' 183345.257']"
2054,"[' 2024-04-29 14:53:43.396852', ' 0.007']","[' 2024-04-29 14:53:43.396852', ' 185820.637']"
2055,"[' 2024-04-29 14:53:43.596260', ' 0.007']","[' 2024-04-29 14:53:43.596260', ' 184536.219']"
2056,"[' 2024-04-29 14:53:43.785747', ' 0.007']","[' 2024-04-29 14:53:43.785747', ' 185607.428']"
2057,"[' 2024-04-29 14:53:43.988900', ' 0.007']","[' 2024-04-29 14:53:43.988900', ' 179337.271']"
2058,"[' 2024-04-29 14:53:44.189638', ' 0.007']","[' 2024-04-29 14:53:44.189638', ' 177226.738']"
2059,"[' 2024-04-29 14:53:44.389226', ' 0.007']","[' 2024-04-29 14:53:44.389226', ' 177470.909']"
2060,"[' 2024-04-29 14:53:44.595101', ' 0.007']","[' 2024-04-29 14:53:44.595101', ' 196299.432']"
2061,"[' 2024-04-29 14:53:44.791844', ' 0.007']","[' 2024-04-29 14:53:44.791844', ' 195975.218']"
2062,"[' 2024-04-29 14:53:44.996615', ' 0.007']","[' 2024-04-29 14:53:44.996615', ' 192904.47']"
2063,"[' 2024-04-29 14:53:45.189229', ' 0.007']","[' 2024-04-29 14:53:45.189229', ' 194882.037']"
2064,"[' 2024-04-29 14:53:45.386625', ' 0.007']","[' 2024-04-29 14:53:45.386625', ' 193608.013']"
2065,"[' 2024-04-29 14:53:45.590551', ' 0.007']","[' 2024-04-29 14:53:45.590551', ' 193767.05']"
2066,"[' 2024-04-29 14:53:45.791496', ' 0.007']","[' 2024-04-29 14:53:45.791496', ' 190885.561']"
2067,"[' 2024-04-29 14:53:45.994909', ' 0.007']","[' 2024-04-29 14:53:45.994909', ' 191742.28']"
2068,"[' 2024-04-29 14:53:46.189830', ' 0.007']","[' 2024-04-29 14:53:46.189830', ' 193429.42']"
2069,"[' 2024-04-29 14:53:46.395836', ' 0.007']","[' 2024-04-29 14:53:46.395836', ' 188723.86']"
2070,"[' 2024-04-29 14:53:46.595764', ' 0.007']","[' 2024-04-29 14:53:46.595764', ' 175139.577']"
2071,"[' 2024-04-29 14:53:46.795567', ' 0.007']","[' 2024-04-29 14:53:46.795567', ' 171815.722']"
2072,"[' 2024-04-29 14:53:46.989074', ' 0.007']","[' 2024-04-29 14:53:46.989074', ' 170702.742']"
2073,"[' 2024-04-29 14:53:47.193441', ' 0.007']","[' 2024-04-29 14:53:47.193441', ' 170397.33']"
2074,"[' 2024-04-29 14:53:47.391410', ' 0.007']","[' 2024-04-29 14:53:47.391410', ' 170172.579']"
2075,"[' 2024-04-29 14:53:47.593829', ' 0.007']","[' 2024-04-29 14:53:47.593829', ' 170477.919']"
