,load,ohms
1897,"[' 2024-04-29 14:03:01.627964', ' 10.4']","[' 2024-04-29 14:03:01.627964', ' 1471.48586']"
1898,"[' 2024-04-29 14:03:01.836933', ' 10.4']","[' 2024-04-29 14:03:01.836933', ' 1591.74901']"
1899,"[' 2024-04-29 14:03:02.037724', ' 10.41']","[' 2024-04-29 14:03:02.037724', ' 1541.00502']"
1900,"[' 2024-04-29 14:03:02.243273', ' 10.41']","[' 2024-04-29 14:03:02.243273', ' 1589.21459']"
1901,"[' 2024-04-29 14:03:02.444015', ' 10.42']","[' 2024-04-29 14:03:02.444015', ' 1642.22881']"
1902,"[' 2024-04-29 14:03:02.642871', ' 10.42']","[' 2024-04-29 14:03:02.642871', ' 1679.74719']"
1903,"[' 2024-04-29 14:03:02.827837', ' 10.42']","[' 2024-04-29 14:03:02.827837', ' 1668.74512']"
1904,"[' 2024-04-29 14:03:03.043018', ' 10.43']","[' 2024-04-29 14:03:03.043018', ' 1546.12436']"
1905,"[' 2024-04-29 14:03:03.241969', ' 10.43']","[' 2024-04-29 14:03:03.241969', ' 1609.48381']"
1906,"[' 2024-04-29 14:03:03.443873', ' 10.44']","[' 2024-04-29 14:03:03.443873', ' 1535.04543']"
1907,"[' 2024-04-29 14:03:03.627135', ' 10.45']","[' 2024-04-29 14:03:03.627135', ' 1593.31223']"
1908,"[' 2024-04-29 14:03:03.827332', ' 10.46']","[' 2024-04-29 14:03:03.827332', ' 1554.86355']"
1909,"[' 2024-04-29 14:03:04.027398', ' 10.47']","[' 2024-04-29 14:03:04.027398', ' 1630.23397']"
1910,"[' 2024-04-29 14:03:04.227914', ' 10.48']","[' 2024-04-29 14:03:04.227914', ' 1667.536']"
1911,"[' 2024-04-29 14:03:04.428564', ' 10.48']","[' 2024-04-29 14:03:04.428564', ' 1610.6268']"
1912,"[' 2024-04-29 14:03:04.627150', ' 10.49']","[' 2024-04-29 14:03:04.627150', ' 1491.58669']"
1913,"[' 2024-04-29 14:03:04.842220', ' 10.49']","[' 2024-04-29 14:03:04.842220', ' 1730.68595']"
1914,"[' 2024-04-29 14:03:05.040848', ' 10.49']","[' 2024-04-29 14:03:05.040848', ' 1478.54385']"
1915,"[' 2024-04-29 14:03:05.242937', ' 10.49']","[' 2024-04-29 14:03:05.242937', ' 1660.23322']"
1916,"[' 2024-04-29 14:03:05.443257', ' 10.5']","[' 2024-04-29 14:03:05.443257', ' 1530.17748']"
1917,"[' 2024-04-29 14:03:05.643367', ' 10.51']","[' 2024-04-29 14:03:05.643367', ' 1545.49966']"
1918,"[' 2024-04-29 14:03:05.842970', ' 10.51']","[' 2024-04-29 14:03:05.842970', ' 1659.8506']"
1919,"[' 2024-04-29 14:03:06.042978', ' 10.51']","[' 2024-04-29 14:03:06.042978', ' 1565.88578']"
1920,"[' 2024-04-29 14:03:06.242058', ' 10.52']","[' 2024-04-29 14:03:06.242058', ' 1592.94117']"
1921,"[' 2024-04-29 14:03:06.442053', ' 10.52']","[' 2024-04-29 14:03:06.442053', ' 1524.9984']"
1922,"[' 2024-04-29 14:03:06.630750', ' 10.53']","[' 2024-04-29 14:03:06.630750', ' 1481.53948']"
1923,"[' 2024-04-29 14:03:06.843497', ' 10.54']","[' 2024-04-29 14:03:06.843497', ' 1572.98576']"
1924,"[' 2024-04-29 14:03:07.042978', ' 10.55']","[' 2024-04-29 14:03:07.042978', ' 1595.75786']"
1925,"[' 2024-04-29 14:03:07.227507', ' 10.55']","[' 2024-04-29 14:03:07.227507', ' 1648.2304']"
1926,"[' 2024-04-29 14:03:07.442327', ' 10.55']","[' 2024-04-29 14:03:07.442327', ' 1652.58386']"
1927,"[' 2024-04-29 14:03:07.642478', ' 10.56']","[' 2024-04-29 14:03:07.642478', ' 1651.05483']"
1928,"[' 2024-04-29 14:03:07.844125', ' 10.56']","[' 2024-04-29 14:03:07.844125', ' 1635.3787']"
1929,"[' 2024-04-29 14:03:08.027797', ' 10.57']","[' 2024-04-29 14:03:08.027797', ' 1734.53155']"
1930,"[' 2024-04-29 14:03:08.242120', ' 10.57']","[' 2024-04-29 14:03:08.242120', ' 1549.6975']"
1931,"[' 2024-04-29 14:03:08.435324', ' 10.57']","[' 2024-04-29 14:03:08.435324', ' 1640.1593']"
1932,"[' 2024-04-29 14:03:08.637043', ' 10.58']","[' 2024-04-29 14:03:08.637043', ' 1738.35828']"
1933,"[' 2024-04-29 14:03:08.827244', ' 10.59']","[' 2024-04-29 14:03:08.827244', ' 1725.37021']"
1934,"[' 2024-04-29 14:03:09.043585', ' 10.61']","[' 2024-04-29 14:03:09.043585', ' 1693.4891']"
1935,"[' 2024-04-29 14:03:09.228629', ' 10.61']","[' 2024-04-29 14:03:09.228629', ' 1624.9764']"
1936,"[' 2024-04-29 14:03:09.428596', ' 10.62']","[' 2024-04-29 14:03:09.428596', ' 1765.47766']"
1937,"[' 2024-04-29 14:03:09.641509', ' 10.62']","[' 2024-04-29 14:03:09.641509', ' 1605.91583']"
1938,"[' 2024-04-29 14:03:09.828524', ' 10.63']","[' 2024-04-29 14:03:09.828524', ' 1727.98768']"
1939,"[' 2024-04-29 14:03:10.042690', ' 10.63']","[' 2024-04-29 14:03:10.042690', ' 1651.53541']"
1940,"[' 2024-04-29 14:03:10.236492', ' 10.64']","[' 2024-04-29 14:03:10.236492', ' 1755.39421']"
1941,"[' 2024-04-29 14:03:10.442720', ' 10.64']","[' 2024-04-29 14:03:10.442720', ' 1765.82681']"
1942,"[' 2024-04-29 14:03:10.641975', ' 10.65']","[' 2024-04-29 14:03:10.641975', ' 1636.83818']"
1943,"[' 2024-04-29 14:03:10.827392', ' 10.66']","[' 2024-04-29 14:03:10.827392', ' 1688.27707']"
1944,"[' 2024-04-29 14:03:11.043785', ' 10.66']","[' 2024-04-29 14:03:11.043785', ' 1625.02377']"
1945,"[' 2024-04-29 14:03:11.242532', ' 10.67']","[' 2024-04-29 14:03:11.242532', ' 1670.85706']"
1946,"[' 2024-04-29 14:03:11.442794', ' 10.67']","[' 2024-04-29 14:03:11.442794', ' 1643.92122']"
1947,"[' 2024-04-29 14:03:11.642839', ' 10.68']","[' 2024-04-29 14:03:11.642839', ' 1593.91719']"
1948,"[' 2024-04-29 14:03:11.835320', ' 10.69']","[' 2024-04-29 14:03:11.835320', ' 1631.14083']"
1949,"[' 2024-04-29 14:03:12.043052', ' 10.69']","[' 2024-04-29 14:03:12.043052', ' 1505.26411']"
1950,"[' 2024-04-29 14:03:12.242786', ' 10.7']","[' 2024-04-29 14:03:12.242786', ' 1560.75678']"
1951,"[' 2024-04-29 14:03:12.432702', ' 10.71']","[' 2024-04-29 14:03:12.432702', ' 1537.46238']"
1952,"[' 2024-04-29 14:03:12.643584', ' 10.71']","[' 2024-04-29 14:03:12.643584', ' 1672.07443']"
1953,"[' 2024-04-29 14:03:12.842572', ' 10.71']","[' 2024-04-29 14:03:12.842572', ' 1637.39758']"
1954,"[' 2024-04-29 14:03:13.043374', ' 10.71']","[' 2024-04-29 14:03:13.043374', ' 1806.16564']"
1955,"[' 2024-04-29 14:03:13.226584', ' 10.72']","[' 2024-04-29 14:03:13.226584', ' 1700.51281']"
1956,"[' 2024-04-29 14:03:13.426741', ' 10.72']","[' 2024-04-29 14:03:13.426741', ' 1643.54971']"
1957,"[' 2024-04-29 14:03:13.627337', ' 10.73']","[' 2024-04-29 14:03:13.627337', ' 1650.40848']"
1958,"[' 2024-04-29 14:03:13.841136', ' 10.73']","[' 2024-04-29 14:03:13.841136', ' 1617.79267']"
1959,"[' 2024-04-29 14:03:14.026513', ' 10.74']","[' 2024-04-29 14:03:14.026513', ' 1621.15942']"
1960,"[' 2024-04-29 14:03:14.226507', ' 10.74']","[' 2024-04-29 14:03:14.226507', ' 1672.11928']"
1961,"[' 2024-04-29 14:03:14.426474', ' 10.74']","[' 2024-04-29 14:03:14.426474', ' 1738.60078']"
1962,"[' 2024-04-29 14:03:14.643184', ' 10.75']","[' 2024-04-29 14:03:14.643184', ' 1764.59835']"
1963,"[' 2024-04-29 14:03:14.842094', ' 10.75']","[' 2024-04-29 14:03:14.842094', ' 1722.26213']"
1964,"[' 2024-04-29 14:03:15.042124', ' 10.75']","[' 2024-04-29 14:03:15.042124', ' 1670.62118']"
1965,"[' 2024-04-29 14:03:15.242869', ' 10.76']","[' 2024-04-29 14:03:15.242869', ' 1536.77083']"
1966,"[' 2024-04-29 14:03:15.434305', ' 10.77']","[' 2024-04-29 14:03:15.434305', ' 1548.28069']"
1967,"[' 2024-04-29 14:03:15.641465', ' 10.78']","[' 2024-04-29 14:03:15.641465', ' 1601.298']"
1968,"[' 2024-04-29 14:03:15.843439', ' 10.78']","[' 2024-04-29 14:03:15.843439', ' 1648.30364']"
1969,"[' 2024-04-29 14:03:16.042836', ' 10.79']","[' 2024-04-29 14:03:16.042836', ' 1626.00603']"
1970,"[' 2024-04-29 14:03:16.241162', ' 10.79']","[' 2024-04-29 14:03:16.241162', ' 1743.39145']"
1971,"[' 2024-04-29 14:03:16.442529', ' 10.8']","[' 2024-04-29 14:03:16.442529', ' 1674.08814']"
1972,"[' 2024-04-29 14:03:16.633980', ' 10.81']","[' 2024-04-29 14:03:16.633980', ' 1591.08768']"
1973,"[' 2024-04-29 14:03:16.836225', ' 10.81']","[' 2024-04-29 14:03:16.836225', ' 1615.25577']"
1974,"[' 2024-04-29 14:03:17.036546', ' 10.82']","[' 2024-04-29 14:03:17.036546', ' 1594.54508']"
1975,"[' 2024-04-29 14:03:17.242635', ' 10.83']","[' 2024-04-29 14:03:17.242635', ' 1815.14282']"
1976,"[' 2024-04-29 14:03:17.442212', ' 10.83']","[' 2024-04-29 14:03:17.442212', ' 1649.86233']"
1977,"[' 2024-04-29 14:03:17.627027', ' 10.84']","[' 2024-04-29 14:03:17.627027', ' 1650.03883']"
1978,"[' 2024-04-29 14:03:17.841358', ' 10.84']","[' 2024-04-29 14:03:17.841358', ' 1640.25301']"
1979,"[' 2024-04-29 14:03:18.033541', ' 10.86']","[' 2024-04-29 14:03:18.033541', ' 1640.36504']"
1980,"[' 2024-04-29 14:03:18.236424', ' 10.86']","[' 2024-04-29 14:03:18.236424', ' 1616.27694']"
1981,"[' 2024-04-29 14:03:18.426690', ' 10.87']","[' 2024-04-29 14:03:18.426690', ' 1663.19286']"
1982,"[' 2024-04-29 14:03:18.626615', ' 10.87']","[' 2024-04-29 14:03:18.626615', ' 1537.2753']"
1983,"[' 2024-04-29 14:03:18.827068', ' 10.88']","[' 2024-04-29 14:03:18.827068', ' 1641.08629']"
1984,"[' 2024-04-29 14:03:19.041088', ' 10.88']","[' 2024-04-29 14:03:19.041088', ' 1672.34943']"
1985,"[' 2024-04-29 14:03:19.236916', ' 10.88']","[' 2024-04-29 14:03:19.236916', ' 1572.90694']"
1986,"[' 2024-04-29 14:03:19.434254', ' 10.89']","[' 2024-04-29 14:03:19.434254', ' 1701.77741']"
1987,"[' 2024-04-29 14:03:19.637769', ' 10.89']","[' 2024-04-29 14:03:19.637769', ' 1552.32252']"
1988,"[' 2024-04-29 14:03:19.826614', ' 10.89']","[' 2024-04-29 14:03:19.826614', ' 1653.51029']"
1989,"[' 2024-04-29 14:03:20.042251', ' 10.9']","[' 2024-04-29 14:03:20.042251', ' 1516.81662']"
1990,"[' 2024-04-29 14:03:20.242040', ' 10.92']","[' 2024-04-29 14:03:20.242040', ' 1649.08535']"
1991,"[' 2024-04-29 14:03:20.426544', ' 10.92']","[' 2024-04-29 14:03:20.426544', ' 1554.4395']"
1992,"[' 2024-04-29 14:03:20.633656', ' 10.93']","[' 2024-04-29 14:03:20.633656', ' 1721.83797']"
1993,"[' 2024-04-29 14:03:20.840032', ' 10.93']","[' 2024-04-29 14:03:20.840032', ' 1658.29932']"
1994,"[' 2024-04-29 14:03:21.034112', ' 10.94']","[' 2024-04-29 14:03:21.034112', ' 1648.85458']"
1995,"[' 2024-04-29 14:03:21.241747', ' 10.95']","[' 2024-04-29 14:03:21.241747', ' 1535.38002']"
1996,"[' 2024-04-29 14:03:21.427694', ' 10.95']","[' 2024-04-29 14:03:21.427694', ' 1609.49968']"
1997,"[' 2024-04-29 14:03:21.642921', ' 10.96']","[' 2024-04-29 14:03:21.642921', ' 1595.71543']"
1998,"[' 2024-04-29 14:03:21.826740', ' 10.97']","[' 2024-04-29 14:03:21.826740', ' 1484.94541']"
1999,"[' 2024-04-29 14:03:22.027289', ' 10.98']","[' 2024-04-29 14:03:22.027289', ' 1611.07637']"
2000,"[' 2024-04-29 14:03:22.240646', ' 10.99']","[' 2024-04-29 14:03:22.240646', ' 1629.5991']"
2001,"[' 2024-04-29 14:03:22.434721', ' 10.99']","[' 2024-04-29 14:03:22.434721', ' 1539.76583']"
2002,"[' 2024-04-29 14:03:22.626628', ' 11.0']","[' 2024-04-29 14:03:22.626628', ' 1610.65832']"
2003,"[' 2024-04-29 14:03:22.841918', ' 11.01']","[' 2024-04-29 14:03:22.841918', ' 1528.12251']"
2004,"[' 2024-04-29 14:03:23.042101', ' 11.01']","[' 2024-04-29 14:03:23.042101', ' 1486.71609']"
2005,"[' 2024-04-29 14:03:23.229606', ' 11.01']","[' 2024-04-29 14:03:23.229606', ' 1565.93458']"
2006,"[' 2024-04-29 14:03:23.442152', ' 11.02']","[' 2024-04-29 14:03:23.442152', ' 1624.34291']"
2007,"[' 2024-04-29 14:03:23.627541', ' 11.02']","[' 2024-04-29 14:03:23.627541', ' 1594.86372']"
2008,"[' 2024-04-29 14:03:23.834922', ' 11.02']","[' 2024-04-29 14:03:23.834922', ' 1534.67495']"
2009,"[' 2024-04-29 14:03:24.041991', ' 11.02']","[' 2024-04-29 14:03:24.041991', ' 1694.85834']"
2010,"[' 2024-04-29 14:03:24.228101', ' 11.03']","[' 2024-04-29 14:03:24.228101', ' 1564.83866']"
2011,"[' 2024-04-29 14:03:24.442111', ' 11.03']","[' 2024-04-29 14:03:24.442111', ' 1628.11833']"
2012,"[' 2024-04-29 14:03:24.641752', ' 11.04']","[' 2024-04-29 14:03:24.641752', ' 1684.07831']"
2013,"[' 2024-04-29 14:03:24.843085', ' 11.04']","[' 2024-04-29 14:03:24.843085', ' 1623.29878']"
2014,"[' 2024-04-29 14:03:25.042098', ' 11.05']","[' 2024-04-29 14:03:25.042098', ' 1696.32681']"
2015,"[' 2024-04-29 14:03:25.257599', ' 11.05']","[' 2024-04-29 14:03:25.257599', ' 1678.93121']"
2016,"[' 2024-04-29 14:03:25.458848', ' 11.05']","[' 2024-04-29 14:03:25.458848', ' 1565.52509']"
2017,"[' 2024-04-29 14:03:25.641147', ' 11.05']","[' 2024-04-29 14:03:25.641147', ' 1470.48322']"
2018,"[' 2024-04-29 14:03:25.841326', ' 11.05']","[' 2024-04-29 14:03:25.841326', ' 1522.17156']"
2019,"[' 2024-04-29 14:03:26.040376', ' 11.06']","[' 2024-04-29 14:03:26.040376', ' 1690.72709']"
2020,"[' 2024-04-29 14:03:26.241509', ' 11.06']","[' 2024-04-29 14:03:26.241509', ' 1739.6313']"
2021,"[' 2024-04-29 14:03:26.441080', ' 11.06']","[' 2024-04-29 14:03:26.441080', ' 1518.67553']"
2022,"[' 2024-04-29 14:03:26.641693', ' 11.06']","[' 2024-04-29 14:03:26.641693', ' 1584.90699']"
2023,"[' 2024-04-29 14:03:26.858883', ' 11.06']","[' 2024-04-29 14:03:26.858883', ' 1615.30994']"
2024,"[' 2024-04-29 14:03:27.058464', ' 11.06']","[' 2024-04-29 14:03:27.058464', ' 1675.88471']"
2025,"[' 2024-04-29 14:03:27.240805', ' 11.06']","[' 2024-04-29 14:03:27.240805', ' 1665.07141']"
2026,"[' 2024-04-29 14:03:27.449502', ' 11.06']","[' 2024-04-29 14:03:27.449502', ' 1500.7721']"
2027,"[' 2024-04-29 14:03:27.627102', ' 11.07']","[' 2024-04-29 14:03:27.627102', ' 1584.40972']"
2028,"[' 2024-04-29 14:03:27.833269', ' 11.06']","[' 2024-04-29 14:03:27.833269', ' 1777.9423']"
2029,"[' 2024-04-29 14:03:28.033087', ' 11.06']","[' 2024-04-29 14:03:28.033087', ' 1575.35214']"
2030,"[' 2024-04-29 14:03:28.233008', ' 11.06']","[' 2024-04-29 14:03:28.233008', ' 1564.01511']"
2031,"[' 2024-04-29 14:03:28.440621', ' 11.06']","[' 2024-04-29 14:03:28.440621', ' 1585.75368']"
2032,"[' 2024-04-29 14:03:28.641993', ' 11.06']","[' 2024-04-29 14:03:28.641993', ' 1601.75006']"
2033,"[' 2024-04-29 14:03:28.859006', ' 11.06']","[' 2024-04-29 14:03:28.859006', ' 1512.10467']"
2034,"[' 2024-04-29 14:03:29.038445', ' 11.06']","[' 2024-04-29 14:03:29.038445', ' 1560.31116']"
2035,"[' 2024-04-29 14:03:29.241881', ' 11.06']","[' 2024-04-29 14:03:29.241881', ' 1536.37365']"
2036,"[' 2024-04-29 14:03:29.440193', ' 11.06']","[' 2024-04-29 14:03:29.440193', ' 1543.19844']"
2037,"[' 2024-04-29 14:03:29.640155', ' 11.06']","[' 2024-04-29 14:03:29.640155', ' 1526.08469']"
2038,"[' 2024-04-29 14:03:29.840348', ' 11.06']","[' 2024-04-29 14:03:29.840348', ' 1540.95985']"
2039,"[' 2024-04-29 14:03:30.041061', ' 11.06']","[' 2024-04-29 14:03:30.041061', ' 1618.26871']"
2040,"[' 2024-04-29 14:03:30.227163', ' 11.06']","[' 2024-04-29 14:03:30.227163', ' 1557.62304']"
2041,"[' 2024-04-29 14:03:30.434332', ' 11.06']","[' 2024-04-29 14:03:30.434332', ' 1572.89643']"
2042,"[' 2024-04-29 14:03:30.635275', ' 11.06']","[' 2024-04-29 14:03:30.635275', ' 1509.36276']"
2043,"[' 2024-04-29 14:03:30.852444', ' 11.06']","[' 2024-04-29 14:03:30.852444', ' 1684.28705']"
2044,"[' 2024-04-29 14:03:31.040669', ' 11.06']","[' 2024-04-29 14:03:31.040669', ' 1560.28777']"
2045,"[' 2024-04-29 14:03:31.240508', ' 11.06']","[' 2024-04-29 14:03:31.240508', ' 1581.4501']"
2046,"[' 2024-04-29 14:03:31.440217', ' 11.06']","[' 2024-04-29 14:03:31.440217', ' 1606.12142']"
2047,"[' 2024-04-29 14:03:31.642219', ' 11.06']","[' 2024-04-29 14:03:31.642219', ' 1573.09294']"
2048,"[' 2024-04-29 14:03:31.830318', ' 11.06']","[' 2024-04-29 14:03:31.830318', ' 1555.46202']"
2049,"[' 2024-04-29 14:03:32.034937', ' 11.06']","[' 2024-04-29 14:03:32.034937', ' 1359.17026']"
2050,"[' 2024-04-29 14:03:32.226860', ' 11.07']","[' 2024-04-29 14:03:32.226860', ' 1532.03427']"
2051,"[' 2024-04-29 14:03:32.441405', ' 11.07']","[' 2024-04-29 14:03:32.441405', ' 1623.95353']"
2052,"[' 2024-04-29 14:03:32.635454', ' 11.07']","[' 2024-04-29 14:03:32.635454', ' 1522.85714']"
2053,"[' 2024-04-29 14:03:32.851123', ' 11.07']","[' 2024-04-29 14:03:32.851123', ' 1470.75602']"
2054,"[' 2024-04-29 14:03:33.042250', ' 11.07']","[' 2024-04-29 14:03:33.042250', ' 1545.49056']"
2055,"[' 2024-04-29 14:03:33.241468', ' 11.07']","[' 2024-04-29 14:03:33.241468', ' 1595.01574']"
2056,"[' 2024-04-29 14:03:33.441602', ' 11.07']","[' 2024-04-29 14:03:33.441602', ' 1670.55477']"
2057,"[' 2024-04-29 14:03:33.642068', ' 11.08']","[' 2024-04-29 14:03:33.642068', ' 1560.24353']"
2058,"[' 2024-04-29 14:03:33.836555', ' 11.08']","[' 2024-04-29 14:03:33.836555', ' 1516.25098']"
2059,"[' 2024-04-29 14:03:34.042364', ' 11.08']","[' 2024-04-29 14:03:34.042364', ' 1713.57566']"
2060,"[' 2024-04-29 14:03:34.225748', ' 11.08']","[' 2024-04-29 14:03:34.225748', ' 1624.48455']"
2061,"[' 2024-04-29 14:03:34.435467', ' 11.08']","[' 2024-04-29 14:03:34.435467', ' 1495.6686']"
2062,"[' 2024-04-29 14:03:34.641643', ' 11.08']","[' 2024-04-29 14:03:34.641643', ' 1485.15281']"
2063,"[' 2024-04-29 14:03:34.824593', ' 11.08']","[' 2024-04-29 14:03:34.824593', ' 1536.7492']"
2064,"[' 2024-04-29 14:03:35.026102', ' 11.08']","[' 2024-04-29 14:03:35.026102', ' 1643.4682']"
2065,"[' 2024-04-29 14:03:35.241897', ' 11.08']","[' 2024-04-29 14:03:35.241897', ' 1623.1772']"
2066,"[' 2024-04-29 14:03:35.440667', ' 11.08']","[' 2024-04-29 14:03:35.440667', ' 1604.4345']"
2067,"[' 2024-04-29 14:03:35.652622', ' 11.08']","[' 2024-04-29 14:03:35.652622', ' 1760.00233']"
2068,"[' 2024-04-29 14:03:35.840699', ' 11.08']","[' 2024-04-29 14:03:35.840699', ' 1504.95005']"
2069,"[' 2024-04-29 14:03:36.037370', ' 11.08']","[' 2024-04-29 14:03:36.037370', ' 1617.49931']"
2070,"[' 2024-04-29 14:03:36.241305', ' 11.08']","[' 2024-04-29 14:03:36.241305', ' 1636.26429']"
2071,"[' 2024-04-29 14:03:36.426101', ' 11.09']","[' 2024-04-29 14:03:36.426101', ' 1624.88315']"
2072,"[' 2024-04-29 14:03:36.641141', ' 11.09']","[' 2024-04-29 14:03:36.641141', ' 1594.16366']"
2073,"[' 2024-04-29 14:03:36.826507', ' 11.09']","[' 2024-04-29 14:03:36.826507', ' 1663.66445']"
2074,"[' 2024-04-29 14:03:37.025968', ' 11.09']","[' 2024-04-29 14:03:37.025968', ' 1749.1351']"
2075,"[' 2024-04-29 14:03:37.248755', ' 11.09']","[' 2024-04-29 14:03:37.248755', ' 1605.88871']"
2076,"[' 2024-04-29 14:03:37.440272', ' 11.09']","[' 2024-04-29 14:03:37.440272', ' 1560.37828']"
2077,"[' 2024-04-29 14:03:37.658290', ' 11.09']","[' 2024-04-29 14:03:37.658290', ' 1701.22088']"
2078,"[' 2024-04-29 14:03:37.857886', ' 11.09']","[' 2024-04-29 14:03:37.857886', ' 1527.91725']"
2079,"[' 2024-04-29 14:03:38.061110', ' 11.09']","[' 2024-04-29 14:03:38.061110', ' 1666.34745']"
2080,"[' 2024-04-29 14:03:38.258426', ' 11.09']","[' 2024-04-29 14:03:38.258426', ' 1679.08166']"
2081,"[' 2024-04-29 14:03:38.439384', ' 11.09']","[' 2024-04-29 14:03:38.439384', ' 1731.35253']"
2082,"[' 2024-04-29 14:03:38.640478', ' 11.09']","[' 2024-04-29 14:03:38.640478', ' 1575.91879']"
2083,"[' 2024-04-29 14:03:38.827048', ' 11.09']","[' 2024-04-29 14:03:38.827048', ' 1683.70884']"
2084,"[' 2024-04-29 14:03:39.059290', ' 11.08']","[' 2024-04-29 14:03:39.059290', ' 1682.94227']"
2085,"[' 2024-04-29 14:03:39.258776', ' 11.08']","[' 2024-04-29 14:03:39.258776', ' 1603.97614']"
2086,"[' 2024-04-29 14:03:39.452459', ' 11.08']","[' 2024-04-29 14:03:39.452459', ' 1573.40261']"
2087,"[' 2024-04-29 14:03:39.659884', ' 11.08']","[' 2024-04-29 14:03:39.659884', ' 1646.49445']"
2088,"[' 2024-04-29 14:03:39.858118', ' 11.08']","[' 2024-04-29 14:03:39.858118', ' 1504.57729']"
2089,"[' 2024-04-29 14:03:40.057717', ' 11.08']","[' 2024-04-29 14:03:40.057717', ' 1667.36808']"
2090,"[' 2024-04-29 14:03:40.258213', ' 11.08']","[' 2024-04-29 14:03:40.258213', ' 1534.69151']"
2091,"[' 2024-04-29 14:03:40.457926', ' 11.08']","[' 2024-04-29 14:03:40.457926', ' 1537.80361']"
2092,"[' 2024-04-29 14:03:40.659839', ' 11.08']","[' 2024-04-29 14:03:40.659839', ' 1697.69789']"
2093,"[' 2024-04-29 14:03:40.857736', ' 11.08']","[' 2024-04-29 14:03:40.857736', ' 1547.53226']"
2094,"[' 2024-04-29 14:03:41.050879', ' 11.08']","[' 2024-04-29 14:03:41.050879', ' 1589.59552']"
2095,"[' 2024-04-29 14:03:41.259469', ' 11.08']","[' 2024-04-29 14:03:41.259469', ' 1460.79125']"
2096,"[' 2024-04-29 14:03:41.459252', ' 11.08']","[' 2024-04-29 14:03:41.459252', ' 1477.90682']"
2097,"[' 2024-04-29 14:03:41.660005', ' 11.08']","[' 2024-04-29 14:03:41.660005', ' 1531.6874']"
2098,"[' 2024-04-29 14:03:41.857601', ' 11.08']","[' 2024-04-29 14:03:41.857601', ' 1676.70633']"
2099,"[' 2024-04-29 14:03:42.058617', ' 11.07']","[' 2024-04-29 14:03:42.058617', ' 1454.30953']"
2100,"[' 2024-04-29 14:03:42.257920', ' 11.07']","[' 2024-04-29 14:03:42.257920', ' 1546.42559']"
2101,"[' 2024-04-29 14:03:42.439451', ' 11.07']","[' 2024-04-29 14:03:42.439451', ' 1418.50257']"
2102,"[' 2024-04-29 14:03:42.628884', ' 11.07']","[' 2024-04-29 14:03:42.628884', ' 1736.53847']"
2103,"[' 2024-04-29 14:03:42.858494', ' 11.07']","[' 2024-04-29 14:03:42.858494', ' 1644.45171']"
2104,"[' 2024-04-29 14:03:43.049227', ' 11.07']","[' 2024-04-29 14:03:43.049227', ' 1597.00664']"
2105,"[' 2024-04-29 14:03:43.257655', ' 11.07']","[' 2024-04-29 14:03:43.257655', ' 1576.93397']"
2106,"[' 2024-04-29 14:03:43.457592', ' 11.07']","[' 2024-04-29 14:03:43.457592', ' 1595.78328']"
2107,"[' 2024-04-29 14:03:43.657948', ' 11.07']","[' 2024-04-29 14:03:43.657948', ' 1508.31779']"
2108,"[' 2024-04-29 14:03:43.840071', ' 11.07']","[' 2024-04-29 14:03:43.840071', ' 1539.93347']"
2109,"[' 2024-04-29 14:03:44.055381', ' 11.07']","[' 2024-04-29 14:03:44.055381', ' 1695.98065']"
2110,"[' 2024-04-29 14:03:44.258070', ' 11.07']","[' 2024-04-29 14:03:44.258070', ' 1559.27587']"
2111,"[' 2024-04-29 14:03:44.440084', ' 11.07']","[' 2024-04-29 14:03:44.440084', ' 1554.86372']"
2112,"[' 2024-04-29 14:03:44.629712', ' 11.06']","[' 2024-04-29 14:03:44.629712', ' 1503.49937']"
2113,"[' 2024-04-29 14:03:44.845593', ' 11.06']","[' 2024-04-29 14:03:44.845593', ' 1570.5939']"
2114,"[' 2024-04-29 14:03:45.058536', ' 11.06']","[' 2024-04-29 14:03:45.058536', ' 1643.56433']"
2115,"[' 2024-04-29 14:03:45.250277', ' 11.06']","[' 2024-04-29 14:03:45.250277', ' 1487.92677']"
2116,"[' 2024-04-29 14:03:45.457812', ' 11.06']","[' 2024-04-29 14:03:45.457812', ' 1570.28206']"
2117,"[' 2024-04-29 14:03:45.657604', ' 11.06']","[' 2024-04-29 14:03:45.657604', ' 1656.56134']"
2118,"[' 2024-04-29 14:03:45.846156', ' 11.06']","[' 2024-04-29 14:03:45.846156', ' 1481.27545']"
2119,"[' 2024-04-29 14:03:46.057271', ' 11.06']","[' 2024-04-29 14:03:46.057271', ' 1553.36312']"
2120,"[' 2024-04-29 14:03:46.241223', ' 11.06']","[' 2024-04-29 14:03:46.241223', ' 1530.08838']"
2121,"[' 2024-04-29 14:03:46.434483', ' 11.06']","[' 2024-04-29 14:03:46.434483', ' 1682.44851']"
2122,"[' 2024-04-29 14:03:46.631676', ' 11.06']","[' 2024-04-29 14:03:46.631676', ' 1577.51058']"
2123,"[' 2024-04-29 14:03:46.858126', ' 11.06']","[' 2024-04-29 14:03:46.858126', ' 1467.2696']"
2124,"[' 2024-04-29 14:03:47.057656', ' 11.06']","[' 2024-04-29 14:03:47.057656', ' 1450.53264']"
2125,"[' 2024-04-29 14:03:47.254541', ' 11.06']","[' 2024-04-29 14:03:47.254541', ' 1571.58543']"
